POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
44109012;20220314;1,0;1;;;4,9;1;632;9;16,9;1;1500;9;11,0;1;10,90;1;;;;;0;9;12,0;1;10,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,7;9;;;;;;;;;;;;
44109012;20220315;0,0;1;;;10,1;1;313;9;16,2;1;1434;9;12,7;1;13,15;1;;;;;0;9;6,1;1;13,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;;;;;;;;;;;;
44109012;20220316;0,4;1;;;10,9;1;1750;9;14,9;1;1309;9;12,1;1;12,90;1;;;;;0;9;4,0;1;12,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;9;;;;;;;;;;;;
44109012;20220317;0,0;1;;;6,4;1;612;9;12,1;1;1656;9;8,3;1;9,25;1;;;;;0;9;5,7;1;9,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,5;9;;;;;;;;;;;;
44109012;20220318;0,0;1;;;3,8;1;439;9;15,5;1;1522;9;9,6;1;9,65;1;;;;;0;9;11,7;1;9,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,4;9;;;;;;;;;;;;
44109012;20220319;0,0;1;;;6,6;1;641;9;15,8;1;1344;9;11,1;1;11,20;1;;;;;0;9;9,2;1;11,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,9;9;;;;;;;;;;;;
44109012;20220320;0,0;1;;;8,8;1;638;9;16,2;1;1603;9;11,8;1;12,50;1;;;;;0;9;7,4;1;12,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,0;9;;;;;;;;;;;;
44109012;20220321;0,0;1;;;7,7;1;617;9;19,1;1;1443;9;13,5;1;13,40;1;;;;;0;9;11,4;1;13,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,6;9;;;;;;;;;;;;
44109012;20220322;0,0;1;;;7,8;1;643;9;17,2;1;1536;9;12,2;1;12,50;1;;;;;0;9;9,4;1;12,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,1;9;;;;;;;;;;;;
44109012;20220323;0,0;1;;;5,1;1;547;9;16,8;1;1537;9;10,7;1;10,95;1;;;;;0;9;11,7;1;11,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,8;9;;;;;;;;;;;;
44109012;20220324;0,0;1;;;4,4;1;144;9;19,8;1;1441;9;12,2;1;12,10;1;;;;;0;9;15,4;1;12,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,9;9;;;;;;;;;;;;
44109012;20220325;0,0;1;;;7,3;1;558;9;20,9;1;1613;9;14,0;1;14,10;1;;;;;0;9;13,6;1;14,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,1;9;;;;;;;;;;;;
44109012;20220326;0,0;1;;;7,7;1;605;9;21,2;1;1523;9;14,2;1;14,45;1;;;;;0;9;13,5;1;14,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,6;9;;;;;;;;;;;;
44109012;20220327;0,0;1;;;7,7;1;608;9;21,5;1;1504;9;14,6;1;14,60;1;;;;;0;9;13,8;1;14,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,2;9;;;;;;;;;;;;
44109012;20220328;1,2;1;;;8,4;1;420;9;21,9;1;1341;9;15,1;1;15,15;1;;;;;0;9;13,5;1;15,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,9;9;;;;;;;;;;;;
44109012;20220329;0,0;1;;;10,3;1;239;9;16,3;1;1421;9;12,7;1;13,30;1;;;;;0;9;6,0;1;13,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,2;9;;;;;;;;;;;;
44109012;20220330;1,0;1;;;10,3;1;534;9;12,8;1;1536;9;10,9;1;11,55;1;;;;;0;9;2,5;1;11,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;;;;;;;;;;;;
44109012;20220331;6,8;1;;;3,8;1;1753;9;10,0;1;819;9;5,5;1;6,90;1;;;;;0;9;6,2;1;6,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;;;;;;;;;;;;
44109012;20220401;1,2;1;;;1,3;1;516;9;9,5;1;1353;9;4,6;1;5,40;1;;;;;0;9;8,2;1;5,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,3;9;;;;;;;;;;;;
44109012;20220402;0,0;1;;;1,1;1;600;9;11,0;1;1532;9;5,5;1;6,05;1;;;;;0;9;9,9;1;6,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,3;9;;;;;;;;;;;;
44109012;20220403;0,0;1;;;-0,5;1;555;9;10,0;1;1408;9;5,3;1;4,75;1;;;;;116;9;10,5;1;4,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,4;9;;;;;;;;;;;;
44109012;20220404;0,8;1;;;-1,1;1;537;9;12,1;1;1344;9;7,0;1;5,50;1;;;;;126;9;13,2;1;5,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,4;9;;;;;;;;;;;;
44109012;20220405;0,4;1;;;8,5;1;2026;9;14,6;1;1449;9;11,4;1;11,55;1;;;;;0;9;6,1;1;11,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,2;9;;;;;;;;;;;;
44109012;20220406;13,3;1;;;8,5;1;144;9;14,2;1;1357;9;11,3;1;11,35;1;;;;;0;9;5,7;1;11,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,7;9;;;;;;;;;;;;
44109012;20220407;14,9;1;;;11,3;1;1939;9;14,8;1;1235;9;12,6;1;13,05;1;;;;;0;9;3,5;1;13,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,8;9;;;;;;;;;;;;
44109012;20220408;7,0;1;;;8,5;1;1737;9;14,7;1;918;9;10,5;1;11,60;1;;;;;0;9;6,2;1;11,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,4;9;;;;;;;;;;;;
44109012;20220409;0,0;1;;;3,7;1;546;9;13,9;1;1443;9;8,5;1;8,80;1;;;;;0;9;10,2;1;8,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,5;9;;;;;;;;;;;;
44109012;20220410;0,2;1;;;1,8;1;529;9;16,3;1;1641;9;10,2;1;9,05;1;;;;;0;9;14,5;1;9,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,3;9;;;;;;;;;;;;
44109012;20220411;1,4;1;;;7,7;1;306;9;22,6;1;1438;9;15,6;1;15,15;1;;;;;0;9;14,9;1;15,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,1;9;;;;;;;;;;;;
44109012;20220412;2,0;1;;;11,4;1;445;9;18,0;1;1631;9;13,2;1;14,70;1;;;;;0;9;6,6;1;14,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,9;9;;;;;;;;;;;;
44109012;20220413;0,0;1;;;7,0;1;542;9;21,1;1;1546;9;14,5;1;14,05;1;;;;;0;9;14,1;1;14,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,1;9;;;;;;;;;;;;
44109012;20220414;0,2;1;;;8,7;1;456;9;23,2;1;1435;9;16,3;1;15,95;1;;;;;0;9;14,5;1;16,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,3;9;;;;;;;;;;;;
44109012;20220415;0,0;1;;;9,1;1;517;9;24,4;1;1505;9;17,4;1;16,75;1;;;;;0;9;15,3;1;16,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,7;9;;;;;;;;;;;;
44109012;20220416;0,0;1;;;11,0;1;528;9;22,3;1;1338;9;17,2;1;16,65;1;;;;;0;9;11,3;1;16,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,1;9;;;;;;;;;;;;
44109012;20220417;0,0;1;;;8,9;1;454;9;22,4;1;1528;9;15,3;1;15,65;1;;;;;0;9;13,5;1;15,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,7;9;;;;;;;;;;;;
44109012;20220418;0,0;1;;;10,4;1;509;9;18,2;1;1450;9;13,1;1;14,30;1;;;;;0;9;7,8;1;14,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,8;9;;;;;;;;;;;;
44109012;20220419;0,0;1;;;6,9;1;506;9;16,7;1;1428;9;11,8;1;11,80;1;;;;;0;9;9,8;1;11,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,3;9;;;;;;;;;;;;
44109012;20220420;0,0;1;;;8,1;1;427;9;20,2;1;1443;9;14,5;1;14,15;1;;;;;0;9;12,1;1;14,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,7;9;;;;;;;;;;;;
44109012;20220421;0,0;1;;;11,5;1;549;9;21,7;1;1603;9;16,4;1;16,60;1;;;;;0;9;10,2;1;16,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,1;9;;;;;;;;;;;;
44109012;20220422;0,0;1;;;9,4;1;508;9;21,6;1;1439;9;15,9;1;15,50;1;;;;;0;9;12,2;1;15,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,1;9;;;;;;;;;;;;
44109012;20220423;3,6;1;;;12,1;1;547;9;19,1;1;1446;9;14,7;1;15,60;1;;;;;0;9;7,0;1;15,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,6;9;;;;;;;;;;;;
44109012;20220424;46,4;1;;;11,7;1;617;9;18,1;1;1205;9;13,3;1;14,90;1;;;;;0;9;6,4;1;14,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,2;9;;;;;;;;;;;;
44109012;20220425;0,0;1;;;11,6;1;506;9;19,1;1;1553;9;14,0;1;15,35;1;;;;;0;9;7,5;1;15,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,8;9;;;;;;;;;;;;
44109012;20220426;0,0;1;;;7,1;1;510;9;18,7;1;1530;9;13,1;1;12,90;1;;;;;0;9;11,6;1;12,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,3;9;;;;;;;;;;;;
44109012;20220427;0,0;1;;;8,4;1;528;9;19,5;1;1521;9;14,5;1;13,95;1;;;;;0;9;11,1;1;14,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,4;9;;;;;;;;;;;;
44109012;20220428;0,0;1;;;11,8;1;552;9;20,3;1;1650;9;15,9;1;16,05;1;;;;;0;9;8,5;1;16,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,8;9;;;;;;;;;;;;
44109012;20220429;0,0;1;;;10,8;1;500;9;22,5;1;1456;9;16,4;1;16,65;1;;;;;0;9;11,7;1;16,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,2;9;;;;;;;;;;;;
44109012;20220430;0,0;1;;;7,3;1;515;9;18,1;1;1406;9;13,2;1;12,70;1;;;;;0;9;10,8;1;12,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,6;9;;;;;;;;;;;;
44109012;20220501;0,0;1;;;10,4;1;509;9;20,4;1;1442;9;15,3;1;15,40;1;;;;;0;9;10,0;1;15,4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,4;9;;;;;;;;;;;;
44109012;20220502;0,0;1;;;11,8;1;554;9;19,7;1;1535;9;15,3;1;15,75;1;;;;;0;9;7,9;1;15,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,6;9;;;;;;;;;;;;
44109012;20220503;0,0;1;;;9,1;1;459;9;20,0;1;1227;9;15,0;1;14,55;1;;;;;0;9;10,9;1;14,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,8;9;;;;;;;;;;;;
44109012;20220504;0,0;1;;;10,5;1;239;9;19,8;1;1220;9;14,8;1;15,15;1;;;;;0;9;9,3;1;15,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,2;9;;;;;;;;;;;;
44109012;20220505;0,0;1;;;8,2;1;408;9;20,8;1;1611;9;14,8;1;14,50;1;;;;;0;9;12,6;1;14,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,5;9;;;;;;;;;;;;
44109012;20220506;0,0;1;;;9,5;1;454;9;22,3;1;1622;9;16,2;1;15,90;1;;;;;0;9;12,8;1;15,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,1;9;;;;;;;;;;;;
44109012;20220507;0,0;1;;;10,6;1;328;9;21,7;1;1637;9;15,6;1;16,15;1;;;;;0;9;11,1;1;16,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,0;9;;;;;;;;;;;;
44109012;20220508;0,0;1;;;10,7;1;431;9;24,6;1;1517;9;17,9;1;17,65;1;;;;;0;9;13,9;1;17,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,5;9;;;;;;;;;;;;
44109012;20220509;0,0;1;;;12,5;1;500;9;26,6;1;1325;9;19,9;1;19,55;1;;;;;0;9;14,1;1;19,6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,7;9;;;;;;;;;;;;
44109012;20220510;0,0;1;;;13,5;1;443;9;26,9;1;1309;9;20,2;1;20,20;1;;;;;0;9;13,4;1;20,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,2;9;;;;;;;;;;;;
44109012;20220511;0,0;1;;;13,0;1;516;9;20,7;1;1354;9;16,6;1;16,85;1;;;;;0;9;7,7;1;16,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;9;;;;;;;;;;;;
44109012;20220512;0,0;1;;;12,5;1;454;9;21,0;1;1509;9;16,2;1;16,75;1;;;;;0;9;8,5;1;16,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,6;9;;;;;;;;;;;;
44109012;20220513;0,0;1;;;10,3;1;415;9;23,6;1;1543;9;17,2;1;16,95;1;;;;;0;9;13,3;1;17,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,5;9;;;;;;;;;;;;
44109012;20220514;0,0;1;;;12,6;1;238;9;27,9;1;1552;9;20,9;1;20,25;1;;;;;0;9;15,3;1;20,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,2;9;;;;;;;;;;;;
44109012;20220515;0,0;1;;;18,5;1;350;9;29,2;1;1132;9;22,1;1;23,85;1;;;;;0;9;10,7;1;23,9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,5;9;;;;;;;;;;;;
44109012;20220516;0,0;1;;;14,9;1;418;9;26,5;1;1521;9;20,1;1;20,70;1;;;;;0;9;11,6;1;20,7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,7;9;;;;;;;;;;;;
44109012;20220517;0,2;1;;;14,3;1;223;9;30,6;1;1343;9;21,7;1;22,45;1;;;;;0;9;16,3;1;22,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,9;9;;;;;;;;;;;;
44109012;20220518;1,6;1;;;13,7;1;434;9;30,4;1;1606;9;21,7;1;22,05;1;;;;;0;9;16,7;1;22,1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,4;9;;;;;;;;;;;;
44109012;20220519;4,6;1;;;15,8;1;404;9;25,8;1;1657;9;20,4;1;20,80;1;;;;;0;9;10,0;1;20,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,3;9;;;;;;;;;;;;
44109012;20220520;0,2;1;;;16,5;1;358;9;24,4;1;1529;9;18,7;1;20,45;1;;;;;0;9;7,9;1;20,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,9;9;;;;;;;;;;;;
44109012;20220521;0,0;1;;;11,5;1;415;9;27,4;1;1636;9;20,0;1;19,45;1;;;;;0;9;15,9;1;19,5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,2;9;;;;;;;;;;;;
44109012;20220522;18,7;1;;;17,0;1;154;9;28,6;1;1519;9;21,8;1;22,80;1;;;;;0;9;11,6;1;22,8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4,8;9;;;;;;;;;;;;
44109012;20220523;8,2;1;;;13,9;1;820;9;20,0;1;1313;9;16,0;1;16,95;1;;;;;0;9;6,1;1;17,0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;9;;;;;;;;;;;;
44109012;20220524;0,8;1;;;11,5;1;46;9;18,9;1;1502;9;14,6;1;15,20;1;;;;;0;9;7,4;1;15,2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,5;9;;;;;;;;;;;;
44109012;20220525;0,2;1;;;9,3;1;330;9;19,3;1;1159;9;15,3;1;14,30;1;;;;;0;9;10,0;1;14,3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,0;9;;;;;;;;;;;;
